Epoch,Split,Layer,Group,SubID,Loss
42,Val,ClassifyLayer_1,greenery,6,0.42242
42,Val,ClassifyLayer_1,greenery,MEAN,0.67333
42,Val,ClassifyLayer_1,infrastructure,0,0.20484
42,Val,ClassifyLayer_1,infrastructure,1,2.27214
42,Val,ClassifyLayer_1,infrastructure,2,0.59026
42,Val,ClassifyLayer_1,infrastructure,3,0.08746
42,Val,ClassifyLayer_1,infrastructure,4,0.33409
42,Val,ClassifyLayer_1,infrastructure,5,0.45108
42,Val,ClassifyLayer_1,infrastructure,6,0.36344
42,Val,ClassifyLayer_1,infrastructure,7,0.89699
42,Val,ClassifyLayer_1,infrastructure,MEAN,0.65004
42,Val,ClassifyLayer_1,road,0,0.88993
42,Val,ClassifyLayer_1,road,1,1.58119
42,Val,ClassifyLayer_1,road,2,0.67809
42,Val,ClassifyLayer_1,road,3,0.40135
42,Val,ClassifyLayer_1,road,4,1.35477
42,Val,ClassifyLayer_1,road,5,0.46042
42,Val,ClassifyLayer_1,road,6,0.47303
42,Val,ClassifyLayer_1,road,7,0.47543
42,Val,ClassifyLayer_1,road,MEAN,0.78928
42,Val,TOTAL,ALL,SUM,20.41396
43,Train,AVG_ALL,building,0,0.64554
43,Train,AVG_ALL,building,1,0.4316
43,Train,AVG_ALL,building,2,0.56853
43,Train,AVG_ALL,building,3,0.69466
43,Train,AVG_ALL,building,4,0.09271
43,Train,AVG_ALL,building,5,0.08945
43,Train,AVG_ALL,building,6,0.57552
43,Train,AVG_ALL,building,7,0.59376
43,Train,AVG_ALL,building,MEAN,0.46147
43,Train,AVG_ALL,greenery,0,0.54656
43,Train,AVG_ALL,greenery,1,0.46824
43,Train,AVG_ALL,greenery,2,0.82244
43,Train,AVG_ALL,greenery,3,0.8406
43,Train,AVG_ALL,greenery,4,0.881
43,Train,AVG_ALL,greenery,5,0.55102
43,Train,AVG_ALL,greenery,6,1e-05
43,Train,AVG_ALL,greenery,MEAN,0.58712
43,Train,AVG_ALL,infrastructure,0,0.21915
43,Train,AVG_ALL,infrastructure,1,1.70747
43,Train,AVG_ALL,infrastructure,2,0.61892
43,Train,AVG_ALL,infrastructure,3,0.08941
43,Train,AVG_ALL,infrastructure,4,0.29393
43,Train,AVG_ALL,infrastructure,5,0.58604
43,Train,AVG_ALL,infrastructure,6,0.17014
43,Train,AVG_ALL,infrastructure,7,0.69844
43,Train,AVG_ALL,infrastructure,MEAN,0.54794
43,Train,AVG_ALL,road,0,0.73722
43,Train,AVG_ALL,road,1,1.54712
43,Train,AVG_ALL,road,2,0.65009
43,Train,AVG_ALL,road,3,0.41584
43,Train,AVG_ALL,road,4,1.40555
43,Train,AVG_ALL,road,5,0.47602
43,Train,AVG_ALL,road,6,0.60085
43,Train,AVG_ALL,road,7,0.49705
43,Train,AVG_ALL,road,MEAN,0.79122
43,Train,ClassifyLayer_1,ALL,SUM,18.51488
43,Train,ClassifyLayer_1,building,0,0.64554
43,Train,ClassifyLayer_1,building,1,0.4316
43,Train,ClassifyLayer_1,building,2,0.56853
43,Train,ClassifyLayer_1,building,3,0.69466
43,Train,ClassifyLayer_1,building,4,0.09271
43,Train,ClassifyLayer_1,building,5,0.08945
43,Train,ClassifyLayer_1,building,6,0.57552
43,Train,ClassifyLayer_1,building,7,0.59376
43,Train,ClassifyLayer_1,building,MEAN,0.46147
43,Train,ClassifyLayer_1,greenery,0,0.54656
43,Train,ClassifyLayer_1,greenery,1,0.46824
43,Train,ClassifyLayer_1,greenery,2,0.82244
43,Train,ClassifyLayer_1,greenery,3,0.8406
43,Train,ClassifyLayer_1,greenery,4,0.881
43,Train,ClassifyLayer_1,greenery,5,0.55102
43,Train,ClassifyLayer_1,greenery,6,1e-05
43,Train,ClassifyLayer_1,greenery,MEAN,0.58712
43,Train,ClassifyLayer_1,infrastructure,0,0.21915
43,Train,ClassifyLayer_1,infrastructure,1,1.70747
43,Train,ClassifyLayer_1,infrastructure,2,0.61892
43,Train,ClassifyLayer_1,infrastructure,3,0.08941
43,Train,ClassifyLayer_1,infrastructure,4,0.29393
43,Train,ClassifyLayer_1,infrastructure,5,0.58604
43,Train,ClassifyLayer_1,infrastructure,6,0.17014
43,Train,ClassifyLayer_1,infrastructure,7,0.69844
43,Train,ClassifyLayer_1,infrastructure,MEAN,0.54794
43,Train,ClassifyLayer_1,road,0,0.73722
43,Train,ClassifyLayer_1,road,1,1.54712
43,Train,ClassifyLayer_1,road,2,0.65009
43,Train,ClassifyLayer_1,road,3,0.41584
43,Train,ClassifyLayer_1,road,4,1.40555
43,Train,ClassifyLayer_1,road,5,0.47602
43,Train,ClassifyLayer_1,road,6,0.60085
43,Train,ClassifyLayer_1,road,7,0.49705
43,Train,ClassifyLayer_1,road,MEAN,0.79122
43,Train,TOTAL,ALL,SUM,18.51488
43,Val,AVG_ALL,building,0,0.72842
43,Val,AVG_ALL,building,1,0.5539
43,Val,AVG_ALL,building,2,0.64968
43,Val,AVG_ALL,building,3,0.67341
43,Val,AVG_ALL,building,4,0.15533
43,Val,AVG_ALL,building,5,0.0129
43,Val,AVG_ALL,building,6,0.62788
43,Val,AVG_ALL,building,7,0.77767
43,Val,AVG_ALL,building,MEAN,0.5224
43,Val,AVG_ALL,greenery,0,0.60378
43,Val,AVG_ALL,greenery,1,0.55626
43,Val,AVG_ALL,greenery,2,0.74982
43,Val,AVG_ALL,greenery,3,0.88368
43,Val,AVG_ALL,greenery,4,0.84709
43,Val,AVG_ALL,greenery,5,0.65865
43,Val,AVG_ALL,greenery,6,0.42457
43,Val,AVG_ALL,greenery,MEAN,0.67484
43,Val,AVG_ALL,infrastructure,0,0.20484
43,Val,AVG_ALL,infrastructure,1,2.25888
43,Val,AVG_ALL,infrastructure,2,0.58934
43,Val,AVG_ALL,infrastructure,3,0.08746
43,Val,AVG_ALL,infrastructure,4,0.33463
43,Val,AVG_ALL,infrastructure,5,0.46833
43,Val,AVG_ALL,infrastructure,6,0.36293
43,Val,AVG_ALL,infrastructure,7,0.89034
43,Val,AVG_ALL,infrastructure,MEAN,0.64959
43,Val,AVG_ALL,road,0,0.88407
43,Val,AVG_ALL,road,1,1.60243
43,Val,AVG_ALL,road,2,0.67382
43,Val,AVG_ALL,road,3,0.40117
43,Val,AVG_ALL,road,4,1.35426
43,Val,AVG_ALL,road,5,0.46021
43,Val,AVG_ALL,road,6,0.48174
43,Val,AVG_ALL,road,7,0.4756
43,Val,AVG_ALL,road,MEAN,0.79166
43,Val,ClassifyLayer_1,ALL,SUM,20.43313
43,Val,ClassifyLayer_1,building,0,0.72842
43,Val,ClassifyLayer_1,building,1,0.5539
43,Val,ClassifyLayer_1,building,2,0.64968
43,Val,ClassifyLayer_1,building,3,0.67341
43,Val,ClassifyLayer_1,building,4,0.15533
43,Val,ClassifyLayer_1,building,5,0.0129
43,Val,ClassifyLayer_1,building,6,0.62788
43,Val,ClassifyLayer_1,building,7,0.77767
43,Val,ClassifyLayer_1,building,MEAN,0.5224
43,Val,ClassifyLayer_1,greenery,0,0.60378
43,Val,ClassifyLayer_1,greenery,1,0.55626
43,Val,ClassifyLayer_1,greenery,2,0.74982
43,Val,ClassifyLayer_1,greenery,3,0.88368
43,Val,ClassifyLayer_1,greenery,4,0.84709
43,Val,ClassifyLayer_1,greenery,5,0.65865
43,Val,ClassifyLayer_1,greenery,6,0.42457
43,Val,ClassifyLayer_1,greenery,MEAN,0.67484
43,Val,ClassifyLayer_1,infrastructure,0,0.20484
43,Val,ClassifyLayer_1,infrastructure,1,2.25888
43,Val,ClassifyLayer_1,infrastructure,2,0.58934
43,Val,ClassifyLayer_1,infrastructure,3,0.08746
43,Val,ClassifyLayer_1,infrastructure,4,0.33463
43,Val,ClassifyLayer_1,infrastructure,5,0.46833
43,Val,ClassifyLayer_1,infrastructure,6,0.36293
43,Val,ClassifyLayer_1,infrastructure,7,0.89034
43,Val,ClassifyLayer_1,infrastructure,MEAN,0.64959
43,Val,ClassifyLayer_1,road,0,0.88407
43,Val,ClassifyLayer_1,road,1,1.60243
43,Val,ClassifyLayer_1,road,2,0.67382
43,Val,ClassifyLayer_1,road,3,0.40117
43,Val,ClassifyLayer_1,road,4,1.35426
43,Val,ClassifyLayer_1,road,5,0.46021
43,Val,ClassifyLayer_1,road,6,0.48174
43,Val,ClassifyLayer_1,road,7,0.4756
43,Val,ClassifyLayer_1,road,MEAN,0.79166
43,Val,TOTAL,ALL,SUM,20.43313
44,Train,AVG_ALL,building,0,0.64491
44,Train,AVG_ALL,building,1,0.43366
44,Train,AVG_ALL,building,2,0.57299
44,Train,AVG_ALL,building,3,0.69724
44,Train,AVG_ALL,building,4,0.08911
44,Train,AVG_ALL,building,5,0.09095
44,Train,AVG_ALL,building,6,0.57504
44,Train,AVG_ALL,building,7,0.5906
44,Train,AVG_ALL,building,MEAN,0.46181
44,Train,AVG_ALL,greenery,0,0.54137
44,Train,AVG_ALL,greenery,1,0.46524
44,Train,AVG_ALL,greenery,2,0.81356
44,Train,AVG_ALL,greenery,3,0.84344
44,Train,AVG_ALL,greenery,4,0.87168
44,Train,AVG_ALL,greenery,5,0.53165
44,Train,AVG_ALL,greenery,6,1e-05
44,Train,AVG_ALL,greenery,MEAN,0.58099
44,Train,AVG_ALL,infrastructure,0,0.21896
44,Train,AVG_ALL,infrastructure,1,1.71746
44,Train,AVG_ALL,infrastructure,2,0.61143
44,Train,AVG_ALL,infrastructure,3,0.10702
44,Train,AVG_ALL,infrastructure,4,0.29324
44,Train,AVG_ALL,infrastructure,5,0.58196
44,Train,AVG_ALL,infrastructure,6,0.16936
44,Train,AVG_ALL,infrastructure,7,0.71725
44,Train,AVG_ALL,infrastructure,MEAN,0.55208
44,Train,AVG_ALL,road,0,0.72989
44,Train,AVG_ALL,road,1,1.48815
44,Train,AVG_ALL,road,2,0.65057
44,Train,AVG_ALL,road,3,0.4228
44,Train,AVG_ALL,road,4,1.40905
44,Train,AVG_ALL,road,5,0.48135
44,Train,AVG_ALL,road,6,0.59828
44,Train,AVG_ALL,road,7,0.50348
44,Train,AVG_ALL,road,MEAN,0.78545
44,Train,ClassifyLayer_1,ALL,SUM,18.46169
44,Train,ClassifyLayer_1,building,0,0.64491
44,Train,ClassifyLayer_1,building,1,0.43366
44,Train,ClassifyLayer_1,building,2,0.57299
44,Train,ClassifyLayer_1,building,3,0.69724
44,Train,ClassifyLayer_1,building,4,0.08911
44,Train,ClassifyLayer_1,building,5,0.09095
44,Train,ClassifyLayer_1,building,6,0.57504
44,Train,ClassifyLayer_1,building,7,0.5906
44,Train,ClassifyLayer_1,building,MEAN,0.46181
44,Train,ClassifyLayer_1,greenery,0,0.54137
44,Train,ClassifyLayer_1,greenery,1,0.46524
44,Train,ClassifyLayer_1,greenery,2,0.81356
44,Train,ClassifyLayer_1,greenery,3,0.84344
44,Train,ClassifyLayer_1,greenery,4,0.87168
44,Train,ClassifyLayer_1,greenery,5,0.53165
44,Train,ClassifyLayer_1,greenery,6,1e-05
44,Train,ClassifyLayer_1,greenery,MEAN,0.58099
44,Train,ClassifyLayer_1,infrastructure,0,0.21896
44,Train,ClassifyLayer_1,infrastructure,1,1.71746
44,Train,ClassifyLayer_1,infrastructure,2,0.61143
44,Train,ClassifyLayer_1,infrastructure,3,0.10702
44,Train,ClassifyLayer_1,infrastructure,4,0.29324
44,Train,ClassifyLayer_1,infrastructure,5,0.58196
44,Train,ClassifyLayer_1,infrastructure,6,0.16936
44,Train,ClassifyLayer_1,infrastructure,7,0.71725
44,Train,ClassifyLayer_1,infrastructure,MEAN,0.55208
44,Train,ClassifyLayer_1,road,0,0.72989
44,Train,ClassifyLayer_1,road,1,1.48815
44,Train,ClassifyLayer_1,road,2,0.65057
44,Train,ClassifyLayer_1,road,3,0.4228
44,Train,ClassifyLayer_1,road,4,1.40905
44,Train,ClassifyLayer_1,road,5,0.48135
44,Train,ClassifyLayer_1,road,6,0.59828
44,Train,ClassifyLayer_1,road,7,0.50348
44,Train,ClassifyLayer_1,road,MEAN,0.78545
44,Train,TOTAL,ALL,SUM,18.46169
44,Val,AVG_ALL,building,0,0.72791
44,Val,AVG_ALL,building,1,0.55553
44,Val,AVG_ALL,building,2,0.64545
44,Val,AVG_ALL,building,3,0.67476
44,Val,AVG_ALL,building,4,0.15485
44,Val,AVG_ALL,building,5,0.0129
44,Val,AVG_ALL,building,6,0.62576
44,Val,AVG_ALL,building,7,0.77463
44,Val,AVG_ALL,building,MEAN,0.52147
44,Val,AVG_ALL,greenery,0,0.60317
44,Val,AVG_ALL,greenery,1,0.55751
44,Val,AVG_ALL,greenery,2,0.74798
44,Val,AVG_ALL,greenery,3,0.88244
44,Val,AVG_ALL,greenery,4,0.8471
44,Val,AVG_ALL,greenery,5,0.64947
44,Val,AVG_ALL,greenery,6,0.42673
44,Val,AVG_ALL,greenery,MEAN,0.67349
44,Val,AVG_ALL,infrastructure,0,0.20504
44,Val,AVG_ALL,infrastructure,1,2.27874
44,Val,AVG_ALL,infrastructure,2,0.5891
44,Val,AVG_ALL,infrastructure,3,0.08746
44,Val,AVG_ALL,infrastructure,4,0.33524
44,Val,AVG_ALL,infrastructure,5,0.46414
44,Val,AVG_ALL,infrastructure,6,0.36161
44,Val,AVG_ALL,infrastructure,7,0.89365
44,Val,AVG_ALL,infrastructure,MEAN,0.65187
44,Val,AVG_ALL,road,0,0.88551
44,Val,AVG_ALL,road,1,1.61266
44,Val,AVG_ALL,road,2,0.6746
44,Val,AVG_ALL,road,3,0.40188
44,Val,AVG_ALL,road,4,1.35472
44,Val,AVG_ALL,road,5,0.46042
44,Val,AVG_ALL,road,6,0.4805
44,Val,AVG_ALL,road,7,0.47576
44,Val,AVG_ALL,road,MEAN,0.79326
44,Val,ClassifyLayer_1,ALL,SUM,20.44722
44,Val,ClassifyLayer_1,building,0,0.72791
44,Val,ClassifyLayer_1,building,1,0.55553
44,Val,ClassifyLayer_1,building,2,0.64545
44,Val,ClassifyLayer_1,building,3,0.67476
44,Val,ClassifyLayer_1,building,4,0.15485
44,Val,ClassifyLayer_1,building,5,0.0129
44,Val,ClassifyLayer_1,building,6,0.62576
44,Val,ClassifyLayer_1,building,7,0.77463
44,Val,ClassifyLayer_1,building,MEAN,0.52147
44,Val,ClassifyLayer_1,greenery,0,0.60317
44,Val,ClassifyLayer_1,greenery,1,0.55751
44,Val,ClassifyLayer_1,greenery,2,0.74798
44,Val,ClassifyLayer_1,greenery,3,0.88244
44,Val,ClassifyLayer_1,greenery,4,0.8471
44,Val,ClassifyLayer_1,greenery,5,0.64947
44,Val,ClassifyLayer_1,greenery,6,0.42673
44,Val,ClassifyLayer_1,greenery,MEAN,0.67349
44,Val,ClassifyLayer_1,infrastructure,0,0.20504
44,Val,ClassifyLayer_1,infrastructure,1,2.27874
44,Val,ClassifyLayer_1,infrastructure,2,0.5891
44,Val,ClassifyLayer_1,infrastructure,3,0.08746
44,Val,ClassifyLayer_1,infrastructure,4,0.33524
44,Val,ClassifyLayer_1,infrastructure,5,0.46414
44,Val,ClassifyLayer_1,infrastructure,6,0.36161
44,Val,ClassifyLayer_1,infrastructure,7,0.89365
44,Val,ClassifyLayer_1,infrastructure,MEAN,0.65187
44,Val,ClassifyLayer_1,road,0,0.88551
44,Val,ClassifyLayer_1,road,1,1.61266
44,Val,ClassifyLayer_1,road,2,0.6746
44,Val,ClassifyLayer_1,road,3,0.40188
44,Val,ClassifyLayer_1,road,4,1.35472
44,Val,ClassifyLayer_1,road,5,0.46042
44,Val,ClassifyLayer_1,road,6,0.4805
44,Val,ClassifyLayer_1,road,7,0.47576
44,Val,ClassifyLayer_1,road,MEAN,0.79326
44,Val,TOTAL,ALL,SUM,20.44722
45,Train,AVG_ALL,building,0,0.64717
45,Train,AVG_ALL,building,1,0.43465
45,Train,AVG_ALL,building,2,0.56984
45,Train,AVG_ALL,building,3,0.69313
45,Train,AVG_ALL,building,4,0.09065
45,Train,AVG_ALL,building,5,0.0905
45,Train,AVG_ALL,building,6,0.5843
45,Train,AVG_ALL,building,7,0.58943
45,Train,AVG_ALL,building,MEAN,0.46246
45,Train,AVG_ALL,greenery,0,0.55563
45,Train,AVG_ALL,greenery,1,0.45773
45,Train,AVG_ALL,greenery,2,0.82722
45,Train,AVG_ALL,greenery,3,0.8449
45,Train,AVG_ALL,greenery,4,0.87506
45,Train,AVG_ALL,greenery,5,0.54377
45,Train,AVG_ALL,greenery,6,0.0
45,Train,AVG_ALL,greenery,MEAN,0.58633
45,Train,AVG_ALL,infrastructure,0,0.22389
45,Train,AVG_ALL,infrastructure,1,1.69276
45,Train,AVG_ALL,infrastructure,2,0.61388
45,Train,AVG_ALL,infrastructure,3,0.10825
45,Train,AVG_ALL,infrastructure,4,0.28945
45,Train,AVG_ALL,infrastructure,5,0.58394
45,Train,AVG_ALL,infrastructure,6,0.16951
45,Train,AVG_ALL,infrastructure,7,0.73893
45,Train,AVG_ALL,infrastructure,MEAN,0.55258
45,Train,AVG_ALL,road,0,0.72923
45,Train,AVG_ALL,road,1,1.52858
45,Train,AVG_ALL,road,2,0.64713
45,Train,AVG_ALL,road,3,0.42755
45,Train,AVG_ALL,road,4,1.41304
45,Train,AVG_ALL,road,5,0.48218
45,Train,AVG_ALL,road,6,0.60085
45,Train,AVG_ALL,road,7,0.5089
45,Train,AVG_ALL,road,MEAN,0.79218
45,Train,ClassifyLayer_1,ALL,SUM,18.56205
45,Train,ClassifyLayer_1,building,0,0.64717
45,Train,ClassifyLayer_1,building,1,0.43465
45,Train,ClassifyLayer_1,building,2,0.56984
45,Train,ClassifyLayer_1,building,3,0.69313
45,Train,ClassifyLayer_1,building,4,0.09065
45,Train,ClassifyLayer_1,building,5,0.0905
45,Train,ClassifyLayer_1,building,6,0.5843
45,Train,ClassifyLayer_1,building,7,0.58943
45,Train,ClassifyLayer_1,building,MEAN,0.46246
45,Train,ClassifyLayer_1,greenery,0,0.55563
45,Train,ClassifyLayer_1,greenery,1,0.45773
45,Train,ClassifyLayer_1,greenery,2,0.82722
45,Train,ClassifyLayer_1,greenery,3,0.8449
45,Train,ClassifyLayer_1,greenery,4,0.87506
45,Train,ClassifyLayer_1,greenery,5,0.54377
45,Train,ClassifyLayer_1,greenery,6,0.0
45,Train,ClassifyLayer_1,greenery,MEAN,0.58633
45,Train,ClassifyLayer_1,infrastructure,0,0.22389
45,Train,ClassifyLayer_1,infrastructure,1,1.69276
45,Train,ClassifyLayer_1,infrastructure,2,0.61388
45,Train,ClassifyLayer_1,infrastructure,3,0.10825
45,Train,ClassifyLayer_1,infrastructure,4,0.28945
45,Train,ClassifyLayer_1,infrastructure,5,0.58394
45,Train,ClassifyLayer_1,infrastructure,6,0.16951
45,Train,ClassifyLayer_1,infrastructure,7,0.73893
45,Train,ClassifyLayer_1,infrastructure,MEAN,0.55258
45,Train,ClassifyLayer_1,road,0,0.72923
45,Train,ClassifyLayer_1,road,1,1.52858
45,Train,ClassifyLayer_1,road,2,0.64713
45,Train,ClassifyLayer_1,road,3,0.42755
45,Train,ClassifyLayer_1,road,4,1.41304
45,Train,ClassifyLayer_1,road,5,0.48218
45,Train,ClassifyLayer_1,road,6,0.60085
45,Train,ClassifyLayer_1,road,7,0.5089
45,Train,ClassifyLayer_1,road,MEAN,0.79218
45,Train,TOTAL,ALL,SUM,18.56205
45,Val,AVG_ALL,building,0,0.72842
45,Val,AVG_ALL,building,1,0.55617
45,Val,AVG_ALL,building,2,0.6472
45,Val,AVG_ALL,building,3,0.67289
45,Val,AVG_ALL,building,4,0.15416
45,Val,AVG_ALL,building,5,0.01213
45,Val,AVG_ALL,building,6,0.62881
45,Val,AVG_ALL,building,7,0.77502
45,Val,AVG_ALL,building,MEAN,0.52185
45,Val,AVG_ALL,greenery,0,0.59969
45,Val,AVG_ALL,greenery,1,0.56555
45,Val,AVG_ALL,greenery,2,0.7461
45,Val,AVG_ALL,greenery,3,0.88936
45,Val,AVG_ALL,greenery,4,0.84695
45,Val,AVG_ALL,greenery,5,0.65493
45,Val,AVG_ALL,greenery,6,0.42888
45,Val,AVG_ALL,greenery,MEAN,0.67592
45,Val,AVG_ALL,infrastructure,0,0.20504
45,Val,AVG_ALL,infrastructure,1,2.23114
45,Val,AVG_ALL,infrastructure,2,0.58944
45,Val,AVG_ALL,infrastructure,3,0.08771
45,Val,AVG_ALL,infrastructure,4,0.33493
45,Val,AVG_ALL,infrastructure,5,0.46497
45,Val,AVG_ALL,infrastructure,6,0.36252
45,Val,AVG_ALL,infrastructure,7,0.89699
45,Val,AVG_ALL,infrastructure,MEAN,0.64659
45,Val,AVG_ALL,road,0,0.87644
45,Val,AVG_ALL,road,1,1.57491
45,Val,AVG_ALL,road,2,0.67282
45,Val,AVG_ALL,road,3,0.4016
45,Val,AVG_ALL,road,4,1.3543
45,Val,AVG_ALL,road,5,0.46111
45,Val,AVG_ALL,road,6,0.47878
45,Val,AVG_ALL,road,7,0.47576
45,Val,AVG_ALL,road,MEAN,0.78697
45,Val,ClassifyLayer_1,ALL,SUM,20.37474
45,Val,ClassifyLayer_1,building,0,0.72842
45,Val,ClassifyLayer_1,building,1,0.55617
45,Val,ClassifyLayer_1,building,2,0.6472
45,Val,ClassifyLayer_1,building,3,0.67289
45,Val,ClassifyLayer_1,building,4,0.15416
45,Val,ClassifyLayer_1,building,5,0.01213
45,Val,ClassifyLayer_1,building,6,0.62881
45,Val,ClassifyLayer_1,building,7,0.77502
45,Val,ClassifyLayer_1,building,MEAN,0.52185
45,Val,ClassifyLayer_1,greenery,0,0.59969
45,Val,ClassifyLayer_1,greenery,1,0.56555
45,Val,ClassifyLayer_1,greenery,2,0.7461
45,Val,ClassifyLayer_1,greenery,3,0.88936
45,Val,ClassifyLayer_1,greenery,4,0.84695
45,Val,ClassifyLayer_1,greenery,5,0.65493
45,Val,ClassifyLayer_1,greenery,6,0.42888
45,Val,ClassifyLayer_1,greenery,MEAN,0.67592
45,Val,ClassifyLayer_1,infrastructure,0,0.20504
45,Val,ClassifyLayer_1,infrastructure,1,2.23114
45,Val,ClassifyLayer_1,infrastructure,2,0.58944
45,Val,ClassifyLayer_1,infrastructure,3,0.08771
45,Val,ClassifyLayer_1,infrastructure,4,0.33493
45,Val,ClassifyLayer_1,infrastructure,5,0.46497
45,Val,ClassifyLayer_1,infrastructure,6,0.36252
45,Val,ClassifyLayer_1,infrastructure,7,0.89699
45,Val,ClassifyLayer_1,infrastructure,MEAN,0.64659
45,Val,ClassifyLayer_1,road,0,0.87644
45,Val,ClassifyLayer_1,road,1,1.57491
45,Val,ClassifyLayer_1,road,2,0.67282
45,Val,ClassifyLayer_1,road,3,0.4016
45,Val,ClassifyLayer_1,road,4,1.3543
45,Val,ClassifyLayer_1,road,5,0.46111
45,Val,ClassifyLayer_1,road,6,0.47878
45,Val,ClassifyLayer_1,road,7,0.47576
45,Val,ClassifyLayer_1,road,MEAN,0.78697
45,Val,TOTAL,ALL,SUM,20.37474
46,Train,AVG_ALL,building,0,0.64327
46,Train,AVG_ALL,building,1,0.43611
46,Train,AVG_ALL,building,2,0.56955
46,Train,AVG_ALL,building,3,0.694
46,Train,AVG_ALL,building,4,0.0887
46,Train,AVG_ALL,building,5,0.08967
46,Train,AVG_ALL,building,6,0.58296
46,Train,AVG_ALL,building,7,0.59416
46,Train,AVG_ALL,building,MEAN,0.4623
46,Train,AVG_ALL,greenery,0,0.55225
46,Train,AVG_ALL,greenery,1,0.46231
46,Train,AVG_ALL,greenery,2,0.81816
46,Train,AVG_ALL,greenery,3,0.84346
46,Train,AVG_ALL,greenery,4,0.87713
46,Train,AVG_ALL,greenery,5,0.55045
46,Train,AVG_ALL,greenery,6,0.0
46,Train,AVG_ALL,greenery,MEAN,0.58625
46,Train,AVG_ALL,infrastructure,0,0.2256
46,Train,AVG_ALL,infrastructure,1,1.70072
46,Train,AVG_ALL,infrastructure,2,0.61481
46,Train,AVG_ALL,infrastructure,3,0.10759
46,Train,AVG_ALL,infrastructure,4,0.28995
46,Train,AVG_ALL,infrastructure,5,0.58328
46,Train,AVG_ALL,infrastructure,6,0.16595
46,Train,AVG_ALL,infrastructure,7,0.72535
46,Train,AVG_ALL,infrastructure,MEAN,0.55166
46,Train,AVG_ALL,road,0,0.73258
46,Train,AVG_ALL,road,1,1.49796
46,Train,AVG_ALL,road,2,0.64865
46,Train,AVG_ALL,road,3,0.42311
46,Train,AVG_ALL,road,4,1.40185
46,Train,AVG_ALL,road,5,0.48297
46,Train,AVG_ALL,road,6,0.59985
46,Train,AVG_ALL,road,7,0.50296
46,Train,AVG_ALL,road,MEAN,0.78624
46,Train,ClassifyLayer_1,ALL,SUM,18.50537
46,Train,ClassifyLayer_1,building,0,0.64327
46,Train,ClassifyLayer_1,building,1,0.43611
46,Train,ClassifyLayer_1,building,2,0.56955
46,Train,ClassifyLayer_1,building,3,0.694
46,Train,ClassifyLayer_1,building,4,0.0887
46,Train,ClassifyLayer_1,building,5,0.08967
46,Train,ClassifyLayer_1,building,6,0.58296
46,Train,ClassifyLayer_1,building,7,0.59416
46,Train,ClassifyLayer_1,building,MEAN,0.4623
46,Train,ClassifyLayer_1,greenery,0,0.55225
46,Train,ClassifyLayer_1,greenery,1,0.46231
46,Train,ClassifyLayer_1,greenery,2,0.81816
46,Train,ClassifyLayer_1,greenery,3,0.84346
46,Train,ClassifyLayer_1,greenery,4,0.87713
46,Train,ClassifyLayer_1,greenery,5,0.55045
46,Train,ClassifyLayer_1,greenery,6,0.0
46,Train,ClassifyLayer_1,greenery,MEAN,0.58625
46,Train,ClassifyLayer_1,infrastructure,0,0.2256
46,Train,ClassifyLayer_1,infrastructure,1,1.70072
46,Train,ClassifyLayer_1,infrastructure,2,0.61481
46,Train,ClassifyLayer_1,infrastructure,3,0.10759
46,Train,ClassifyLayer_1,infrastructure,4,0.28995
46,Train,ClassifyLayer_1,infrastructure,5,0.58328
46,Train,ClassifyLayer_1,infrastructure,6,0.16595
46,Train,ClassifyLayer_1,infrastructure,7,0.72535
46,Train,ClassifyLayer_1,infrastructure,MEAN,0.55166
46,Train,ClassifyLayer_1,road,0,0.73258
46,Train,ClassifyLayer_1,road,1,1.49796
46,Train,ClassifyLayer_1,road,2,0.64865
46,Train,ClassifyLayer_1,road,3,0.42311
46,Train,ClassifyLayer_1,road,4,1.40185
46,Train,ClassifyLayer_1,road,5,0.48297
46,Train,ClassifyLayer_1,road,6,0.59985
46,Train,ClassifyLayer_1,road,7,0.50296
46,Train,ClassifyLayer_1,road,MEAN,0.78624
46,Train,TOTAL,ALL,SUM,18.50537
46,Val,AVG_ALL,building,0,0.73545
46,Val,AVG_ALL,building,1,0.55038
46,Val,AVG_ALL,building,2,0.64278
46,Val,AVG_ALL,building,3,0.67461
46,Val,AVG_ALL,building,4,0.15416
46,Val,AVG_ALL,building,5,0.01251
46,Val,AVG_ALL,building,6,0.627
46,Val,AVG_ALL,building,7,0.77787
46,Val,AVG_ALL,building,MEAN,0.52184
46,Val,AVG_ALL,greenery,0,0.59652
46,Val,AVG_ALL,greenery,1,0.56277
46,Val,AVG_ALL,greenery,2,0.74751
46,Val,AVG_ALL,greenery,3,0.88674
46,Val,AVG_ALL,greenery,4,0.84721
46,Val,AVG_ALL,greenery,5,0.65422
46,Val,AVG_ALL,greenery,6,0.43104
46,Val,AVG_ALL,greenery,MEAN,0.67514
46,Val,AVG_ALL,infrastructure,0,0.20597
46,Val,AVG_ALL,infrastructure,1,2.23114
46,Val,AVG_ALL,infrastructure,2,0.58918
46,Val,AVG_ALL,infrastructure,3,0.08759
46,Val,AVG_ALL,infrastructure,4,0.33435
46,Val,AVG_ALL,infrastructure,5,0.46668
46,Val,AVG_ALL,infrastructure,6,0.36411
46,Val,AVG_ALL,infrastructure,7,0.89365
