Epoch,Split,Layer,Group,SubID,Accuracy,Precision,Recall,F1,AP
52,Train,AVG_ALL,building,6,0.7345,0.0,0.0,0.0,0.3166
52,Train,AVG_ALL,building,7,0.7257,0.0,0.0,0.0,0.2537
52,Train,AVG_ALL,building,MEAN,0.77655,0.0,0.0,0.0,0.23073749999999998
52,Train,AVG_ALL,greenery,0,0.8938,0.0,0.0,0.0,0.1483
52,Train,AVG_ALL,greenery,1,0.9204,0.0,0.0,0.0,0.0679
52,Train,AVG_ALL,greenery,2,0.7699,0.0,0.0,0.0,0.242
52,Train,AVG_ALL,greenery,3,0.7522,0.0,0.0,0.0,0.2229
52,Train,AVG_ALL,greenery,4,0.6327,0.6327,1.0,0.7751,0.575
52,Train,AVG_ALL,greenery,5,0.8938,0.0,0.0,0.0,0.0905
52,Train,AVG_ALL,greenery,6,1.0,0.0,0.0,0.0,0.0
52,Train,AVG_ALL,greenery,MEAN,0.8375428571428571,0.09038571428571429,0.14285714285714285,0.11072857142857143,0.19237142857142858
52,Train,AVG_ALL,infrastructure,0,0.9425,0.0,0.0,0.0,0.105
52,Train,AVG_ALL,infrastructure,1,0.1726,0.1726,1.0,0.2943,0.1451
52,Train,AVG_ALL,infrastructure,2,0.7035,0.0,0.0,0.0,0.2768
52,Train,AVG_ALL,infrastructure,3,0.9779,0.0,0.0,0.0,0.0408
52,Train,AVG_ALL,infrastructure,4,0.9204,0.0,0.0,0.0,0.0873
52,Train,AVG_ALL,infrastructure,5,0.7301,0.0,0.0,0.0,0.2337
52,Train,AVG_ALL,infrastructure,6,0.9602,0.0,0.0,0.0,0.0356
52,Train,AVG_ALL,infrastructure,7,0.9735,0.0,0.0,0.0,0.0194
52,Train,AVG_ALL,infrastructure,MEAN,0.7975875,0.021575,0.125,0.0367875,0.1179625
52,Train,AVG_ALL,road,0,0.7389,0.0,0.0,0.0,0.2382
52,Train,AVG_ALL,road,1,0.8894,0.0,0.0,0.0,0.1184
52,Train,AVG_ALL,road,2,0.6549,0.0,0.0,0.0,0.4203
52,Train,AVG_ALL,road,3,0.854,0.0,0.0,0.0,0.1248
52,Train,AVG_ALL,road,4,0.3186,0.3186,1.0,0.4832,0.3275
52,Train,AVG_ALL,road,5,0.8142,0.0,0.0,0.0,0.2296
52,Train,AVG_ALL,road,6,0.7124,0.0,0.0,0.0,0.2683
52,Train,AVG_ALL,road,7,0.9115,0.0,0.0,0.0,0.0837
52,Train,AVG_ALL,road,MEAN,0.7367375,0.039825,0.125,0.0604,0.22635
52,Val,ClassifyLayer_1,building,0,0.5263,0.0,0.0,0.0,0.4737
52,Val,ClassifyLayer_1,building,1,0.7895,0.0,0.0,0.0,0.2105
52,Val,ClassifyLayer_1,building,2,0.6667,0.0,0.0,0.0,0.3105
52,Val,ClassifyLayer_1,building,3,0.614,0.0,0.0,0.0,0.3929
52,Val,ClassifyLayer_1,building,4,0.9649,0.0,0.0,0.0,0.0351
52,Val,ClassifyLayer_1,building,5,1.0,0.0,0.0,0.0,0.0
52,Val,ClassifyLayer_1,building,6,0.7018,0.0,0.0,0.0,0.2982
52,Val,ClassifyLayer_1,building,7,0.5614,0.0,0.0,0.0,0.4386
52,Val,ClassifyLayer_1,building,MEAN,0.728075,0.0,0.0,0.0,0.2699375
52,Val,ClassifyLayer_1,greenery,0,0.8772,0.0,0.0,0.0,0.1196
52,Val,ClassifyLayer_1,greenery,1,0.8947,0.0,0.0,0.0,0.1053
52,Val,ClassifyLayer_1,greenery,2,0.807,0.0,0.0,0.0,0.1799
52,Val,ClassifyLayer_1,greenery,3,0.7368,0.0,0.0,0.0,0.2632
52,Val,ClassifyLayer_1,greenery,4,0.6667,0.6667,1.0,0.8,0.6667
52,Val,ClassifyLayer_1,greenery,5,0.8596,0.0,0.0,0.0,0.1404
52,Val,ClassifyLayer_1,greenery,6,0.9825,0.0,0.0,0.0,0.0175
52,Val,ClassifyLayer_1,greenery,MEAN,0.8320714285714287,0.09524285714285714,0.14285714285714285,0.1142857142857143,0.2132285714285714
52,Val,ClassifyLayer_1,infrastructure,0,0.9474,0.0,0.0,0.0,0.0526
52,Val,ClassifyLayer_1,infrastructure,1,0.2632,0.2632,1.0,0.4167,0.2632
52,Val,ClassifyLayer_1,infrastructure,2,0.7193,0.0,0.0,0.0,0.2807
52,Val,ClassifyLayer_1,infrastructure,3,0.9825,0.0,0.0,0.0,0.0175
52,Val,ClassifyLayer_1,infrastructure,4,0.8947,0.0,0.0,0.0,0.1053
52,Val,ClassifyLayer_1,infrastructure,5,0.8421,0.0,0.0,0.0,0.1579
52,Val,ClassifyLayer_1,infrastructure,6,0.8947,0.0,0.0,0.0,0.1053
52,Val,ClassifyLayer_1,infrastructure,7,0.9649,0.0,0.0,0.0,0.0351
52,Val,ClassifyLayer_1,infrastructure,MEAN,0.8136,0.0329,0.125,0.0520875,0.1272
52,Val,ClassifyLayer_1,road,0,0.6316,0.0,0.0,0.0,0.3684
52,Val,ClassifyLayer_1,road,1,0.8772,0.0,0.0,0.0,0.1228
52,Val,ClassifyLayer_1,road,2,0.6316,0.0,0.0,0.0,0.3799
52,Val,ClassifyLayer_1,road,3,0.8596,0.0,0.0,0.0,0.1404
52,Val,ClassifyLayer_1,road,4,0.2632,0.2632,1.0,0.4167,0.2632
52,Val,ClassifyLayer_1,road,5,0.8246,0.0,0.0,0.0,0.1754
52,Val,ClassifyLayer_1,road,6,0.8421,0.0,0.0,0.0,0.1579
52,Val,ClassifyLayer_1,road,7,0.9123,0.0,0.0,0.0,0.0877
52,Val,ClassifyLayer_1,road,MEAN,0.730275,0.0329,0.125,0.0520875,0.2119625
52,Val,AVG_ALL,building,0,0.5263,0.0,0.0,0.0,0.4737
52,Val,AVG_ALL,building,1,0.7895,0.0,0.0,0.0,0.2105
52,Val,AVG_ALL,building,2,0.6667,0.0,0.0,0.0,0.3105
52,Val,AVG_ALL,building,3,0.614,0.0,0.0,0.0,0.3929
52,Val,AVG_ALL,building,4,0.9649,0.0,0.0,0.0,0.0351
52,Val,AVG_ALL,building,5,1.0,0.0,0.0,0.0,0.0
52,Val,AVG_ALL,building,6,0.7018,0.0,0.0,0.0,0.2982
52,Val,AVG_ALL,building,7,0.5614,0.0,0.0,0.0,0.4386
52,Val,AVG_ALL,building,MEAN,0.728075,0.0,0.0,0.0,0.2699375
52,Val,AVG_ALL,greenery,0,0.8772,0.0,0.0,0.0,0.1196
52,Val,AVG_ALL,greenery,1,0.8947,0.0,0.0,0.0,0.1053
52,Val,AVG_ALL,greenery,2,0.807,0.0,0.0,0.0,0.1799
52,Val,AVG_ALL,greenery,3,0.7368,0.0,0.0,0.0,0.2632
52,Val,AVG_ALL,greenery,4,0.6667,0.6667,1.0,0.8,0.6667
52,Val,AVG_ALL,greenery,5,0.8596,0.0,0.0,0.0,0.1404
52,Val,AVG_ALL,greenery,6,0.9825,0.0,0.0,0.0,0.0175
52,Val,AVG_ALL,greenery,MEAN,0.8320714285714287,0.09524285714285714,0.14285714285714285,0.1142857142857143,0.2132285714285714
52,Val,AVG_ALL,infrastructure,0,0.9474,0.0,0.0,0.0,0.0526
52,Val,AVG_ALL,infrastructure,1,0.2632,0.2632,1.0,0.4167,0.2632
52,Val,AVG_ALL,infrastructure,2,0.7193,0.0,0.0,0.0,0.2807
52,Val,AVG_ALL,infrastructure,3,0.9825,0.0,0.0,0.0,0.0175
52,Val,AVG_ALL,infrastructure,4,0.8947,0.0,0.0,0.0,0.1053
52,Val,AVG_ALL,infrastructure,5,0.8421,0.0,0.0,0.0,0.1579
52,Val,AVG_ALL,infrastructure,6,0.8947,0.0,0.0,0.0,0.1053
52,Val,AVG_ALL,infrastructure,7,0.9649,0.0,0.0,0.0,0.0351
52,Val,AVG_ALL,infrastructure,MEAN,0.8136,0.0329,0.125,0.0520875,0.1272
52,Val,AVG_ALL,road,0,0.6316,0.0,0.0,0.0,0.3684
52,Val,AVG_ALL,road,1,0.8772,0.0,0.0,0.0,0.1228
52,Val,AVG_ALL,road,2,0.6316,0.0,0.0,0.0,0.3799
52,Val,AVG_ALL,road,3,0.8596,0.0,0.0,0.0,0.1404
52,Val,AVG_ALL,road,4,0.2632,0.2632,1.0,0.4167,0.2632
52,Val,AVG_ALL,road,5,0.8246,0.0,0.0,0.0,0.1754
52,Val,AVG_ALL,road,6,0.8421,0.0,0.0,0.0,0.1579
52,Val,AVG_ALL,road,7,0.9123,0.0,0.0,0.0,0.0877
52,Val,AVG_ALL,road,MEAN,0.730275,0.0329,0.125,0.0520875,0.2119625
53,Train,ClassifyLayer_1,building,0,0.6637,0.0,0.0,0.0,0.312
53,Train,ClassifyLayer_1,building,1,0.8451,0.0,0.0,0.0,0.1467
53,Train,ClassifyLayer_1,building,2,0.7434,0.0,0.0,0.0,0.2326
53,Train,ClassifyLayer_1,building,3,0.5354,0.0,0.0,0.0,0.4542
53,Train,ClassifyLayer_1,building,4,0.9823,0.0,0.0,0.0,0.0184
53,Train,ClassifyLayer_1,building,5,0.9823,0.0,0.0,0.0,0.0463
53,Train,ClassifyLayer_1,building,6,0.7345,0.0,0.0,0.0,0.2733
53,Train,ClassifyLayer_1,building,7,0.7257,0.0,0.0,0.0,0.3182
53,Train,ClassifyLayer_1,building,MEAN,0.77655,0.0,0.0,0.0,0.22521249999999998
53,Train,ClassifyLayer_1,greenery,0,0.8938,0.0,0.0,0.0,0.1094
53,Train,ClassifyLayer_1,greenery,1,0.9204,0.0,0.0,0.0,0.1002
53,Train,ClassifyLayer_1,greenery,2,0.7655,0.0,0.0,0.0,0.2089
53,Train,ClassifyLayer_1,greenery,3,0.7566,0.0,0.0,0.0,0.241
53,Train,ClassifyLayer_1,greenery,4,0.6327,0.6327,1.0,0.7751,0.655
53,Train,ClassifyLayer_1,greenery,5,0.8938,0.0,0.0,0.0,0.1008
53,Train,ClassifyLayer_1,greenery,6,1.0,0.0,0.0,0.0,0.0
53,Train,ClassifyLayer_1,greenery,MEAN,0.8375428571428571,0.09038571428571429,0.14285714285714285,0.11072857142857143,0.20218571428571427
53,Train,ClassifyLayer_1,infrastructure,0,0.9425,0.0,0.0,0.0,0.0525
53,Train,ClassifyLayer_1,infrastructure,1,0.1726,0.1726,1.0,0.2943,0.1785
53,Train,ClassifyLayer_1,infrastructure,2,0.7035,0.0,0.0,0.0,0.2951
53,Train,ClassifyLayer_1,infrastructure,3,0.9779,0.0,0.0,0.0,0.0394
53,Train,ClassifyLayer_1,infrastructure,4,0.9159,0.0,0.0,0.0,0.0913
53,Train,ClassifyLayer_1,infrastructure,5,0.7345,0.0,0.0,0.0,0.2464
53,Train,ClassifyLayer_1,infrastructure,6,0.9602,0.0,0.0,0.0,0.0451
53,Train,ClassifyLayer_1,infrastructure,7,0.9735,0.0,0.0,0.0,0.0367
53,Train,ClassifyLayer_1,infrastructure,MEAN,0.797575,0.021575,0.125,0.0367875,0.123125
53,Train,ClassifyLayer_1,road,0,0.7389,0.0,0.0,0.0,0.2209
53,Train,ClassifyLayer_1,road,1,0.8894,0.0,0.0,0.0,0.126
53,Train,ClassifyLayer_1,road,2,0.6593,0.0,0.0,0.0,0.3404
53,Train,ClassifyLayer_1,road,3,0.8496,0.0,0.0,0.0,0.1215
53,Train,ClassifyLayer_1,road,4,0.3142,0.3142,1.0,0.4781,0.3077
53,Train,ClassifyLayer_1,road,5,0.8142,0.0,0.0,0.0,0.1434
53,Train,ClassifyLayer_1,road,6,0.7124,0.0,0.0,0.0,0.2749
53,Train,ClassifyLayer_1,road,7,0.9115,0.0,0.0,0.0,0.1013
53,Train,ClassifyLayer_1,road,MEAN,0.7361875,0.039275,0.125,0.0597625,0.20451249999999999
53,Train,AVG_ALL,building,0,0.6637,0.0,0.0,0.0,0.312
53,Train,AVG_ALL,building,1,0.8451,0.0,0.0,0.0,0.1467
53,Train,AVG_ALL,building,2,0.7434,0.0,0.0,0.0,0.2326
53,Train,AVG_ALL,building,3,0.5354,0.0,0.0,0.0,0.4542
53,Train,AVG_ALL,building,4,0.9823,0.0,0.0,0.0,0.0184
53,Train,AVG_ALL,building,5,0.9823,0.0,0.0,0.0,0.0463
53,Train,AVG_ALL,building,6,0.7345,0.0,0.0,0.0,0.2733
53,Train,AVG_ALL,building,7,0.7257,0.0,0.0,0.0,0.3182
53,Train,AVG_ALL,building,MEAN,0.77655,0.0,0.0,0.0,0.22521249999999998
53,Train,AVG_ALL,greenery,0,0.8938,0.0,0.0,0.0,0.1094
53,Train,AVG_ALL,greenery,1,0.9204,0.0,0.0,0.0,0.1002
53,Train,AVG_ALL,greenery,2,0.7655,0.0,0.0,0.0,0.2089
53,Train,AVG_ALL,greenery,3,0.7566,0.0,0.0,0.0,0.241
53,Train,AVG_ALL,greenery,4,0.6327,0.6327,1.0,0.7751,0.655
53,Train,AVG_ALL,greenery,5,0.8938,0.0,0.0,0.0,0.1008
53,Train,AVG_ALL,greenery,6,1.0,0.0,0.0,0.0,0.0
53,Train,AVG_ALL,greenery,MEAN,0.8375428571428571,0.09038571428571429,0.14285714285714285,0.11072857142857143,0.20218571428571427
53,Train,AVG_ALL,infrastructure,0,0.9425,0.0,0.0,0.0,0.0525
53,Train,AVG_ALL,infrastructure,1,0.1726,0.1726,1.0,0.2943,0.1785
53,Train,AVG_ALL,infrastructure,2,0.7035,0.0,0.0,0.0,0.2951
53,Train,AVG_ALL,infrastructure,3,0.9779,0.0,0.0,0.0,0.0394
53,Train,AVG_ALL,infrastructure,4,0.9159,0.0,0.0,0.0,0.0913
53,Train,AVG_ALL,infrastructure,5,0.7345,0.0,0.0,0.0,0.2464
53,Train,AVG_ALL,infrastructure,6,0.9602,0.0,0.0,0.0,0.0451
53,Train,AVG_ALL,infrastructure,7,0.9735,0.0,0.0,0.0,0.0367
53,Train,AVG_ALL,infrastructure,MEAN,0.797575,0.021575,0.125,0.0367875,0.123125
53,Train,AVG_ALL,road,0,0.7389,0.0,0.0,0.0,0.2209
53,Train,AVG_ALL,road,1,0.8894,0.0,0.0,0.0,0.126
53,Train,AVG_ALL,road,2,0.6593,0.0,0.0,0.0,0.3404
53,Train,AVG_ALL,road,3,0.8496,0.0,0.0,0.0,0.1215
53,Train,AVG_ALL,road,4,0.3142,0.3142,1.0,0.4781,0.3077
53,Train,AVG_ALL,road,5,0.8142,0.0,0.0,0.0,0.1434
53,Train,AVG_ALL,road,6,0.7124,0.0,0.0,0.0,0.2749
53,Train,AVG_ALL,road,7,0.9115,0.0,0.0,0.0,0.1013
53,Train,AVG_ALL,road,MEAN,0.7361875,0.039275,0.125,0.0597625,0.20451249999999999
53,Val,ClassifyLayer_1,building,0,0.5263,0.0,0.0,0.0,0.4737
53,Val,ClassifyLayer_1,building,1,0.7895,0.0,0.0,0.0,0.2105
53,Val,ClassifyLayer_1,building,2,0.6667,0.0,0.0,0.0,0.3333
53,Val,ClassifyLayer_1,building,3,0.614,0.0,0.0,0.0,0.386
53,Val,ClassifyLayer_1,building,4,0.9649,0.0,0.0,0.0,0.0351
53,Val,ClassifyLayer_1,building,5,1.0,0.0,0.0,0.0,0.0
53,Val,ClassifyLayer_1,building,6,0.7018,0.0,0.0,0.0,0.2982
53,Val,ClassifyLayer_1,building,7,0.5614,0.0,0.0,0.0,0.4459
53,Val,ClassifyLayer_1,building,MEAN,0.728075,0.0,0.0,0.0,0.2728375
53,Val,ClassifyLayer_1,greenery,0,0.8772,0.0,0.0,0.0,0.1228
53,Val,ClassifyLayer_1,greenery,1,0.8947,0.0,0.0,0.0,0.1053
53,Val,ClassifyLayer_1,greenery,2,0.807,0.0,0.0,0.0,0.1912
53,Val,ClassifyLayer_1,greenery,3,0.7368,0.0,0.0,0.0,0.2962
53,Val,ClassifyLayer_1,greenery,4,0.6667,0.6667,1.0,0.8,0.6667
53,Val,ClassifyLayer_1,greenery,5,0.8596,0.0,0.0,0.0,0.1329
53,Val,ClassifyLayer_1,greenery,6,0.9825,0.0,0.0,0.0,0.0175
53,Val,ClassifyLayer_1,greenery,MEAN,0.8320714285714287,0.09524285714285714,0.14285714285714285,0.1142857142857143,0.21894285714285713
53,Val,ClassifyLayer_1,infrastructure,0,0.9474,0.0,0.0,0.0,0.0526
53,Val,ClassifyLayer_1,infrastructure,1,0.2632,0.2632,1.0,0.4167,0.2651
53,Val,ClassifyLayer_1,infrastructure,2,0.7193,0.0,0.0,0.0,0.2988
53,Val,ClassifyLayer_1,infrastructure,3,0.9825,0.0,0.0,0.0,0.025
53,Val,ClassifyLayer_1,infrastructure,4,0.8947,0.0,0.0,0.0,0.1053
53,Val,ClassifyLayer_1,infrastructure,5,0.8421,0.0,0.0,0.0,0.1579
53,Val,ClassifyLayer_1,infrastructure,6,0.8947,0.0,0.0,0.0,0.1053
53,Val,ClassifyLayer_1,infrastructure,7,0.9649,0.0,0.0,0.0,0.0351
53,Val,ClassifyLayer_1,infrastructure,MEAN,0.8136,0.0329,0.125,0.0520875,0.1306375
53,Val,ClassifyLayer_1,road,0,0.6316,0.0,0.0,0.0,0.3684
53,Val,ClassifyLayer_1,road,1,0.8772,0.0,0.0,0.0,0.1228
53,Val,ClassifyLayer_1,road,2,0.6316,0.0,0.0,0.0,0.4
53,Val,ClassifyLayer_1,road,3,0.8596,0.0,0.0,0.0,0.1404
53,Val,ClassifyLayer_1,road,4,0.2632,0.2632,1.0,0.4167,0.2632
53,Val,ClassifyLayer_1,road,5,0.8246,0.0,0.0,0.0,0.164
53,Val,ClassifyLayer_1,road,6,0.8421,0.0,0.0,0.0,0.1579
53,Val,ClassifyLayer_1,road,7,0.9123,0.0,0.0,0.0,0.0877
53,Val,ClassifyLayer_1,road,MEAN,0.730275,0.0329,0.125,0.0520875,0.21305000000000002
53,Val,AVG_ALL,building,0,0.5263,0.0,0.0,0.0,0.4737
53,Val,AVG_ALL,building,1,0.7895,0.0,0.0,0.0,0.2105
53,Val,AVG_ALL,building,2,0.6667,0.0,0.0,0.0,0.3333
53,Val,AVG_ALL,building,3,0.614,0.0,0.0,0.0,0.386
53,Val,AVG_ALL,building,4,0.9649,0.0,0.0,0.0,0.0351
53,Val,AVG_ALL,building,5,1.0,0.0,0.0,0.0,0.0
53,Val,AVG_ALL,building,6,0.7018,0.0,0.0,0.0,0.2982
53,Val,AVG_ALL,building,7,0.5614,0.0,0.0,0.0,0.4459
53,Val,AVG_ALL,building,MEAN,0.728075,0.0,0.0,0.0,0.2728375
53,Val,AVG_ALL,greenery,0,0.8772,0.0,0.0,0.0,0.1228
53,Val,AVG_ALL,greenery,1,0.8947,0.0,0.0,0.0,0.1053
53,Val,AVG_ALL,greenery,2,0.807,0.0,0.0,0.0,0.1912
53,Val,AVG_ALL,greenery,3,0.7368,0.0,0.0,0.0,0.2962
53,Val,AVG_ALL,greenery,4,0.6667,0.6667,1.0,0.8,0.6667
53,Val,AVG_ALL,greenery,5,0.8596,0.0,0.0,0.0,0.1329
53,Val,AVG_ALL,greenery,6,0.9825,0.0,0.0,0.0,0.0175
53,Val,AVG_ALL,greenery,MEAN,0.8320714285714287,0.09524285714285714,0.14285714285714285,0.1142857142857143,0.21894285714285713
53,Val,AVG_ALL,infrastructure,0,0.9474,0.0,0.0,0.0,0.0526
53,Val,AVG_ALL,infrastructure,1,0.2632,0.2632,1.0,0.4167,0.2651
53,Val,AVG_ALL,infrastructure,2,0.7193,0.0,0.0,0.0,0.2988
53,Val,AVG_ALL,infrastructure,3,0.9825,0.0,0.0,0.0,0.025
53,Val,AVG_ALL,infrastructure,4,0.8947,0.0,0.0,0.0,0.1053
53,Val,AVG_ALL,infrastructure,5,0.8421,0.0,0.0,0.0,0.1579
53,Val,AVG_ALL,infrastructure,6,0.8947,0.0,0.0,0.0,0.1053
53,Val,AVG_ALL,infrastructure,7,0.9649,0.0,0.0,0.0,0.0351
53,Val,AVG_ALL,infrastructure,MEAN,0.8136,0.0329,0.125,0.0520875,0.1306375
53,Val,AVG_ALL,road,0,0.6316,0.0,0.0,0.0,0.3684
53,Val,AVG_ALL,road,1,0.8772,0.0,0.0,0.0,0.1228
53,Val,AVG_ALL,road,2,0.6316,0.0,0.0,0.0,0.4
53,Val,AVG_ALL,road,3,0.8596,0.0,0.0,0.0,0.1404
53,Val,AVG_ALL,road,4,0.2632,0.2632,1.0,0.4167,0.2632
53,Val,AVG_ALL,road,5,0.8246,0.0,0.0,0.0,0.164
53,Val,AVG_ALL,road,6,0.8421,0.0,0.0,0.0,0.1579
53,Val,AVG_ALL,road,7,0.9123,0.0,0.0,0.0,0.0877
53,Val,AVG_ALL,road,MEAN,0.730275,0.0329,0.125,0.0520875,0.21305000000000002
54,Train,ClassifyLayer_1,building,0,0.6637,0.0,0.0,0.0,0.3642
54,Train,ClassifyLayer_1,building,1,0.8451,0.0,0.0,0.0,0.1374
54,Train,ClassifyLayer_1,building,2,0.7434,0.0,0.0,0.0,0.2401
54,Train,ClassifyLayer_1,building,3,0.5354,0.0,0.0,0.0,0.4909
54,Train,ClassifyLayer_1,building,4,0.9823,0.0,0.0,0.0,0.0148
54,Train,ClassifyLayer_1,building,5,0.9823,0.0,0.0,0.0,0.0148
54,Train,ClassifyLayer_1,building,6,0.7345,0.0,0.0,0.0,0.2649
54,Train,ClassifyLayer_1,building,7,0.7257,0.0,0.0,0.0,0.2757
54,Train,ClassifyLayer_1,building,MEAN,0.77655,0.0,0.0,0.0,0.22535
54,Train,ClassifyLayer_1,greenery,0,0.8982,0.0,0.0,0.0,0.126
54,Train,ClassifyLayer_1,greenery,1,0.9248,0.0,0.0,0.0,0.0746
54,Train,ClassifyLayer_1,greenery,2,0.7699,0.0,0.0,0.0,0.2252
54,Train,ClassifyLayer_1,greenery,3,0.7566,0.0,0.0,0.0,0.2244
54,Train,ClassifyLayer_1,greenery,4,0.6372,0.6372,1.0,0.7784,0.6683
54,Train,ClassifyLayer_1,greenery,5,0.8938,0.0,0.0,0.0,0.0945
54,Train,ClassifyLayer_1,greenery,6,1.0,0.0,0.0,0.0,0.0
54,Train,ClassifyLayer_1,greenery,MEAN,0.8400714285714285,0.09102857142857143,0.14285714285714285,0.1112,0.20185714285714287
54,Train,ClassifyLayer_1,infrastructure,0,0.9425,0.0,0.0,0.0,0.0842
54,Train,ClassifyLayer_1,infrastructure,1,0.1726,0.1726,1.0,0.2943,0.1745
54,Train,ClassifyLayer_1,infrastructure,2,0.7035,0.0,0.0,0.0,0.3088
54,Train,ClassifyLayer_1,infrastructure,3,0.9779,0.0,0.0,0.0,0.0223
54,Train,ClassifyLayer_1,infrastructure,4,0.9159,0.0,0.0,0.0,0.0748
54,Train,ClassifyLayer_1,infrastructure,5,0.7301,0.0,0.0,0.0,0.2685
54,Train,ClassifyLayer_1,infrastructure,6,0.9602,0.0,0.0,0.0,0.1623
54,Train,ClassifyLayer_1,infrastructure,7,0.9735,0.0,0.0,0.0,0.0244
54,Train,ClassifyLayer_1,infrastructure,MEAN,0.797025,0.021575,0.125,0.0367875,0.13997500000000002
54,Train,ClassifyLayer_1,road,0,0.7434,0.0,0.0,0.0,0.2803
54,Train,ClassifyLayer_1,road,1,0.8894,0.0,0.0,0.0,0.1062
54,Train,ClassifyLayer_1,road,2,0.6549,0.0,0.0,0.0,0.3086
54,Train,ClassifyLayer_1,road,3,0.8496,0.0,0.0,0.0,0.1529
54,Train,ClassifyLayer_1,road,4,0.3142,0.3142,1.0,0.4781,0.343
54,Train,ClassifyLayer_1,road,5,0.8142,0.0,0.0,0.0,0.1738
54,Train,ClassifyLayer_1,road,6,0.7168,0.0,0.0,0.0,0.3218
54,Train,ClassifyLayer_1,road,7,0.9071,0.0,0.0,0.0,0.1062
54,Train,ClassifyLayer_1,road,MEAN,0.7362,0.039275,0.125,0.0597625,0.2241
54,Train,AVG_ALL,building,0,0.6637,0.0,0.0,0.0,0.3642
54,Train,AVG_ALL,building,1,0.8451,0.0,0.0,0.0,0.1374
54,Train,AVG_ALL,building,2,0.7434,0.0,0.0,0.0,0.2401
54,Train,AVG_ALL,building,3,0.5354,0.0,0.0,0.0,0.4909
54,Train,AVG_ALL,building,4,0.9823,0.0,0.0,0.0,0.0148
54,Train,AVG_ALL,building,5,0.9823,0.0,0.0,0.0,0.0148
54,Train,AVG_ALL,building,6,0.7345,0.0,0.0,0.0,0.2649
54,Train,AVG_ALL,building,7,0.7257,0.0,0.0,0.0,0.2757
54,Train,AVG_ALL,building,MEAN,0.77655,0.0,0.0,0.0,0.22535
54,Train,AVG_ALL,greenery,0,0.8982,0.0,0.0,0.0,0.126
54,Train,AVG_ALL,greenery,1,0.9248,0.0,0.0,0.0,0.0746
54,Train,AVG_ALL,greenery,2,0.7699,0.0,0.0,0.0,0.2252
54,Train,AVG_ALL,greenery,3,0.7566,0.0,0.0,0.0,0.2244
54,Train,AVG_ALL,greenery,4,0.6372,0.6372,1.0,0.7784,0.6683
54,Train,AVG_ALL,greenery,5,0.8938,0.0,0.0,0.0,0.0945
54,Train,AVG_ALL,greenery,6,1.0,0.0,0.0,0.0,0.0
54,Train,AVG_ALL,greenery,MEAN,0.8400714285714285,0.09102857142857143,0.14285714285714285,0.1112,0.20185714285714287
54,Train,AVG_ALL,infrastructure,0,0.9425,0.0,0.0,0.0,0.0842
54,Train,AVG_ALL,infrastructure,1,0.1726,0.1726,1.0,0.2943,0.1745
54,Train,AVG_ALL,infrastructure,2,0.7035,0.0,0.0,0.0,0.3088
54,Train,AVG_ALL,infrastructure,3,0.9779,0.0,0.0,0.0,0.0223
54,Train,AVG_ALL,infrastructure,4,0.9159,0.0,0.0,0.0,0.0748
54,Train,AVG_ALL,infrastructure,5,0.7301,0.0,0.0,0.0,0.2685
54,Train,AVG_ALL,infrastructure,6,0.9602,0.0,0.0,0.0,0.1623
54,Train,AVG_ALL,infrastructure,7,0.9735,0.0,0.0,0.0,0.0244
54,Train,AVG_ALL,infrastructure,MEAN,0.797025,0.021575,0.125,0.0367875,0.13997500000000002
54,Train,AVG_ALL,road,0,0.7434,0.0,0.0,0.0,0.2803
54,Train,AVG_ALL,road,1,0.8894,0.0,0.0,0.0,0.1062
54,Train,AVG_ALL,road,2,0.6549,0.0,0.0,0.0,0.3086
54,Train,AVG_ALL,road,3,0.8496,0.0,0.0,0.0,0.1529
54,Train,AVG_ALL,road,4,0.3142,0.3142,1.0,0.4781,0.343
54,Train,AVG_ALL,road,5,0.8142,0.0,0.0,0.0,0.1738
54,Train,AVG_ALL,road,6,0.7168,0.0,0.0,0.0,0.3218
54,Train,AVG_ALL,road,7,0.9071,0.0,0.0,0.0,0.1062
54,Train,AVG_ALL,road,MEAN,0.7362,0.039275,0.125,0.0597625,0.2241
54,Val,ClassifyLayer_1,building,0,0.5263,0.0,0.0,0.0,0.4737
54,Val,ClassifyLayer_1,building,1,0.7895,0.0,0.0,0.0,0.2105
54,Val,ClassifyLayer_1,building,2,0.6667,0.0,0.0,0.0,0.3333
54,Val,ClassifyLayer_1,building,3,0.614,0.0,0.0,0.0,0.386
54,Val,ClassifyLayer_1,building,4,0.9649,0.0,0.0,0.0,0.0351
54,Val,ClassifyLayer_1,building,5,1.0,0.0,0.0,0.0,0.0
54,Val,ClassifyLayer_1,building,6,0.7018,0.0,0.0,0.0,0.2982
54,Val,ClassifyLayer_1,building,7,0.5614,0.0,0.0,0.0,0.4386
54,Val,ClassifyLayer_1,building,MEAN,0.728075,0.0,0.0,0.0,0.271925
54,Val,ClassifyLayer_1,greenery,0,0.8772,0.0,0.0,0.0,0.1228
54,Val,ClassifyLayer_1,greenery,1,0.8947,0.0,0.0,0.0,0.1053
54,Val,ClassifyLayer_1,greenery,2,0.807,0.0,0.0,0.0,0.2037
54,Val,ClassifyLayer_1,greenery,3,0.7368,0.0,0.0,0.0,0.2632
54,Val,ClassifyLayer_1,greenery,4,0.6667,0.6667,1.0,0.8,0.6667
